file_name,"('f0', 'std', '01')","('mfcc', 'mean', '01')","('mfcc', 'mean', '02')","('mfcc', 'mean', '03')","('mfcc', 'mean', '04')","('mfcc', 'mean', '05')","('mfcc', 'mean', '06')","('mfcc', 'mean', '07')","('mfcc', 'mean', '08')","('mfcc', 'mean', '09')","('mfcc', 'mean', '10')","('mfcc', 'mean', '11')","('mfcc', 'mean', '12')","('mfcc', 'mean', '13')","('mfcc', 'mean', '14')","('mfcc', 'std', '01')","('mfcc', 'std', '02')","('mfcc', 'std', '03')","('mfcc', 'std', '04')","('mfcc', 'std', '05')","('mfcc', 'std', '06')","('mfcc', 'std', '07')","('mfcc', 'std', '08')","('mfcc', 'std', '09')","('mfcc', 'std', '10')","('mfcc', 'std', '11')","('mfcc', 'std', '12')","('mfcc', 'std', '13')","('mfcc', 'std', '14')","('rms', 'mean', '01')","('rms', 'std', '01')","('spectral_bandwidth', 'mean', '01')","('spectral_bandwidth', 'std', '01')","('spectral_centroid', 'mean', '01')","('spectral_centroid', 'std', '01')","('spectral_contrast', 'mean', '01')","('spectral_contrast', 'mean', '02')","('spectral_contrast', 'mean', '03')","('spectral_contrast', 'mean', '04')","('spectral_contrast', 'mean', '05')","('spectral_contrast', 'mean', '06')","('spectral_contrast', 'mean', '07')","('spectral_contrast', 'std', '01')","('spectral_contrast', 'std', '02')","('spectral_contrast', 'std', '03')","('spectral_contrast', 'std', '04')","('spectral_contrast', 'std', '05')","('spectral_contrast', 'std', '06')","('spectral_contrast', 'std', '07')","('spectral_rolloff', 'mean', '01')","('spectral_rolloff', 'std', '01')","('zcr', 'mean', '01')","('zcr', 'std', '01')",file_label
11b03Lc.wav,27.71477318,-319.0967712,111.3974838,7.488532543,32.33882904,-10.96283436,26.06413841,4.165813923,-10.09720993,-2.238233805,-0.206771433,0.78092587,-3.073084354,-2.50965023,4.395189762,96.33978271,68.98189545,36.62593842,28.27902794,26.54847336,15.29452896,15.37686253,15.64774036,12.09165001,13.00425339,10.909729,11.86170483,9.883656502,9.769212723,0.084933609,0.057204332,1915.7677,694.2394409,2030.254639,1595.340576,18.23402023,12.35626125,14.32416058,15.21611786,17.61443138,17.63530922,19.86258507,6.338685513,5.86268425,5.292277813,5.215705395,4.368129253,3.109961033,3.345753908,3714.32373,2596.343506,0.11028181,0.13804841,2
16a07Lb.wav,36.62897491,-289.3760681,43.72782135,8.67289257,45.02893829,-6.491349697,5.754142284,-19.28264046,-4.792214394,-4.321674824,5.280130386,-12.77890682,-4.665605068,1.821079254,-0.742972851,98.34860229,60.22683334,24.46397018,24.51400757,17.16733551,13.21754456,14.28638554,15.82647133,19.30321693,14.27380276,10.78914833,16.98142815,11.2049942,8.545683861,0.09457761,0.083777755,2454.660156,440.6437683,3076.704834,1731.172485,14.08773613,16.88302612,15.4448061,17.33819008,18.36448097,17.97277641,21.74961662,6.004106998,6.804744244,5.924258709,6.281979561,4.490005016,3.929390669,4.031840324,5792.431641,2074.480957,0.164464608,0.172152638,2
15b10Lc.wav,26.11807442,-263.3831177,92.59333801,13.6250248,50.53733826,7.409916878,14.87586689,2.282707453,-2.530814886,-9.874658585,0.147136122,-0.451837331,-1.015760303,-0.434920371,9.126244545,119.569191,54.17627335,29.17893791,32.48341751,19.64545631,12.90385437,12.12218857,15.44068336,11.77089596,16.2318058,9.914404869,7.097957611,9.264316559,6.874602318,0.136281818,0.081811294,2195.556152,587.1709595,2070.432373,1491.029419,16.90978813,13.62629509,14.82319355,14.97612381,16.70973587,18.10621452,19.16051292,4.541068077,5.452123165,4.869385719,4.967397213,3.500046968,3.344300747,3.089293003,4227.133301,2302.543701,0.082131408,0.115937971,2
10b03La.wav,31.11646652,-245.0548859,116.2897034,-1.957823634,30.26029396,-7.842677116,9.309823036,-3.376594067,-22.50757599,-4.831990719,-2.335586548,-0.377509892,7.810767174,-5.4231143,4.684938431,88.8935318,50.14009094,29.61184311,23.00284767,21.37902832,18.02020645,14.52210903,15.7652626,12.79478264,13.33850288,11.74155998,9.449584961,10.09762955,8.320940018,0.131762445,0.082504146,1993.723389,636.0031738,1868.486938,1076.515625,19.50797081,15.20271206,16.17051506,17.37655067,17.75091743,18.74451828,18.74965096,6.896494865,6.406148434,5.967504501,5.350748062,4.110576153,2.774682045,3.167709827,3593.173828,2209.368408,0.080354817,0.070006453,2
15b09La.wav,26.08032799,-309.4036255,90.64538574,2.248596907,46.28853607,10.17935467,14.53525448,4.884308338,-1.656435013,-8.430335999,3.00206399,2.398430347,-2.498896599,0.722037435,10.54796028,105.8298111,55.52896118,26.04085922,23.59155655,19.11968994,15.32039261,12.56167984,14.77054596,12.340271,13.97270393,10.02426434,11.05623627,8.138412476,6.838671684,0.082931213,0.063221201,2196.153564,561.2730103,2137.667969,1396.009033,15.19269466,13.34290314,13.92949581,13.94309139,15.20256805,18.46442032,19.64547539,4.885703087,6.133175373,4.676445961,4.945223331,2.989838839,3.614826202,3.750683546,4372.306152,2205.979492,0.091584161,0.109097406,2
16a07La.wav,26.91896057,-223.3389435,41.10666275,2.816524744,47.08433533,-6.850651264,10.12769413,-19.78072548,-10.11867714,-9.647205353,4.753793716,-13.72992325,-7.619151592,1.877547026,0.061829187,108.0635986,55.34423065,31.31128502,19.01943207,21.49412346,12.19106674,15.72820759,19.35742188,14.44966412,12.472435,12.03807735,13.47966003,9.726264,8.36049366,0.21995002,0.127855122,2392.123779,494.4512329,2917.735352,1663.642334,11.77578068,18.78513718,17.8977623,18.26850891,17.71878815,18.1027317,21.86587906,4.501176834,8.084913254,7.767533779,6.522751331,4.112952709,3.791427374,4.104041576,5620.166016,2068.150146,0.156835943,0.161977887,2
11b01Lb.wav,35.53087616,-256.3901367,70.81320953,14.39948082,52.16340256,7.513109207,4.892940998,-18.10943985,3.089371443,-0.210510731,-1.753830671,-3.242240906,2.92082572,-6.807625294,6.531383991,114.1235504,71.27520752,30.06542015,27.3797226,17.88044739,13.57323742,18.65423965,15.30252838,9.997006416,12.884552,11.08312035,10.45677185,11.20335102,8.771598816,0.149089947,0.099955469,2203.869385,609.4336548,2560.906494,1785.834717,16.03436279,12.35930157,14.05199146,16.25720978,15.98671627,16.67255974,19.02867508,5.851133347,5.640232563,5.395932674,5.427592754,3.83546114,3.176817656,3.244594812,4733.634277,2550.204102,0.135109648,0.159715474,2
10b01Lb.wav,30.24433899,-272.9859924,100.2451935,8.292438507,58.28187561,7.358077049,12.21322536,-6.805617332,-21.7834816,-8.803265572,0.171442136,-6.148629189,3.418627739,2.085333109,9.470802307,99.7461319,61.15860748,28.77659225,24.21862793,16.53730392,15.23099804,13.9902792,20.01376343,11.95677948,15.1934309,13.38443947,9.229622841,8.731780052,7.980062008,0.118710585,0.071944088,1989.351807,608.1668701,1914.471924,1350.302246,16.79117203,13.50880909,14.93616295,16.38251686,17.25757599,17.69545364,18.86513901,5.48175478,5.06288147,5.482079506,4.032735825,4.221880913,3.984160662,3.123051643,3846.161377,2343.585449,0.095898435,0.114748023,2
09b03Lb.wav,38.43170166,-270.9510803,91.20062256,-5.515660286,36.21055603,-12.38134289,29.40013695,-11.09287643,-10.70704937,-0.541911066,-5.729887486,-11.09891891,-1.245781064,-1.89027679,-6.478730679,91.1890564,52.43478012,41.83569717,25.04214287,22.95619392,17.13013077,14.21270752,13.98620605,15.67410564,14.6497612,14.44579983,13.20338917,12.42094803,8.988217354,0.112282097,0.068661988,2084.491943,569.5283203,2186.745361,1377.57959,13.16181374,16.52443123,18.74567986,16.38029099,17.924366,18.24837112,22.36523247,4.71560812,6.900693893,6.731814384,4.350167751,4.423287868,2.838469744,4.452570438,4358.635254,2136.580078,0.104706556,0.115284458,2
03b01Lb.wav,32.80406189,-289.3933105,87.65413666,7.983311176,50.24500275,2.356357813,0.64089781,-16.113657,-6.343979836,-3.44652915,3.93229413,-11.9650526,-0.478455007,-1.487518668,3.728821516,106.2164154,67.47681427,23.01130676,33.32596207,18.62420464,16.15722847,18.86407852,14.96247101,11.03484726,12.95793915,10.34391117,10.41136074,12.3367672,9.714431763,0.092488699,0.073994555,2083.309326,496.7184448,2312.665771,1554.033203,15.66270065,11.1746273,15.20948505,16.24359894,17.406353,18.75661087,20.29993629,6.070826054,5.676250935,6.011180401,5.332352161,4.219276905,3.718130112,3.499786377,4326.738281,2219.015625,0.129633248,0.144675285,2
13b02Lc.wav,38.07559586,-306.6095581,89.01740265,25.82938194,22.8882618,-5.758691311,18.24862671,-1.508366466,-1.803261399,-8.219283104,-0.795434117,1.861862898,-6.068061829,3.725339413,3.685368061,100.3530655,53.6502037,31.74361038,31.03251839,21.28052521,17.34382629,17.60404778,14.6123867,14.8376255,15.19975662,9.097385406,14.26868343,8.237711906,10.29534817,0.127296522,0.08926665,2132.164307,555.4102783,1961.002686,1628.848755,15.49615383,18.24037552,18.02412224,18.33962059,18.14879608,17.68677711,21.22682762,5.146936893,7.923309326,7.21532011,6.578600407,4.872002602,3.359127522,3.257984877,3669.14917,2437.662354,0.077156641,0.120628163,2
08b03Lc.wav,36.45734406,-282.2544556,97.32156372,12.98722839,7.677124977,2.7759552,9.308158875,-4.708223343,-1.434741616,-12.03370667,-2.240495443,-7.7767663,-6.754406452,2.579919577,1.066738725,91.53298187,52.38798904,27.88915443,30.37985611,17.75466728,19.81606865,16.52078247,16.53440475,13.69518757,13.53849316,10.31308079,10.66084194,10.25630951,9.618014336,0.150755331,0.10921333,2041.849487,587.9740601,1899.551514,1409.069824,14.30641174,18.89680672,19.14741898,17.19021225,19.5877533,19.09958839,20.65428543,5.116239071,7.727425575,6.828116894,5.866721153,4.921483517,4.147129059,3.146785736,3402.397705,2446.792969,0.089272939,0.102003813,2
09a02La.wav,37.49565506,-302.2598572,86.66727448,-3.063869238,39.84569168,-10.02458668,20.01704788,-16.09825897,-6.182025909,-0.535311282,-6.460235596,-3.7012043,-2.185394287,7.194254398,-8.358664513,111.8468399,56.60832214,32.53562546,31.80657578,31.75186729,14.79170132,21.84620476,13.98547173,11.23073292,12.25142384,9.485419273,11.24336052,10.29821968,12.53756618,0.111770816,0.08526881,2079.470215,606.6574707,2093.943604,1307.086914,14.51213837,16.3340416,18.6815815,17.82420921,16.80038261,17.36038208,22.75436974,5.09243679,7.191354275,7.660238266,6.402589798,5.020934105,3.52990365,5.613430977,4168.020508,2262.015381,0.086629234,0.102244303,2
08a02La.wav,38.51277161,-280.9868469,75.51654053,7.511806488,19.74391937,1.311165929,0.288605452,-11.61857128,-3.365810156,-15.81905651,-0.457767218,-8.278881073,-5.984651089,1.56251967,0.966968477,119.9665985,49.89273453,33.37192917,35.95314026,26.0483284,21.16559029,19.33948898,10.6204958,17.10836411,11.90888977,10.72405815,10.23241711,9.323739052,8.78153801,0.137754634,0.095109552,2224.155029,623.2127686,2162.451416,1369.801636,13.39849091,18.26179314,20.22909546,19.26173401,18.91092682,18.56992149,20.39168739,3.881204844,7.742076874,7.9379282,6.680804729,5.646836281,4.115370274,3.34086132,4198.583008,2529.177002,0.100248583,0.116867788,2
11b10Ld.wav,31.66916656,-318.6138916,97.48020935,16.15742874,47.82527542,7.86033392,20.03639412,-1.475102067,0.329002261,-6.060157299,0.652288556,2.637711048,-4.617623329,-0.586391687,9.199064255,125.778717,58.61346054,29.2699604,31.89404488,19.57793999,11.30625534,16.76398277,16.80491066,11.22729015,13.01784897,9.06351757,11.1734581,8.130092621,8.441238403,0.125990853,0.092290916,2116.638184,693.2356567,1811.89624,1380.720947,18.39709473,12.1020956,14.73071861,14.61284065,15.54881382,16.66852951,20.00413895,5.829504013,5.196011543,5.40559864,4.560674191,3.863337517,3.196083784,3.985080004,3816.760254,2319.044678,0.068406329,0.11710941,2
14a04Lb.wav,41.71988678,-335.5827026,89.91560364,16.7616539,22.47196579,-7.348160744,13.95687771,-21.41888046,-2.948377848,-11.17921734,7.846187115,-9.815410614,-3.546324253,6.108925819,5.143290043,127.1239243,47.91824722,40.81749725,29.57824516,30.46544647,13.02375221,17.85368729,9.017198563,14.59033966,13.61559582,10.25714207,10.31987858,8.895591736,8.955524445,0.077491418,0.069547258,2172.803955,514.8280029,2129.696045,1508.560913,13.33756065,14.60573673,15.79008961,17.8598671,17.32016945,16.516222,23.14953995,6.854280472,6.466506481,6.437578201,5.387726307,4.504514694,3.010778904,5.516960144,4012.23584,2369.780762,0.103019342,0.135870442,2
12a01Lb.wav,36.66253281,-270.944458,98.34671783,-7.255564213,25.61124802,-12.51472569,12.00277424,-3.185605764,-11.52914906,-6.360088825,6.260273457,3.03080678,-1.426140428,0.803520977,5.40276289,144.1214905,62.66126251,25.29483604,24.46722603,19.91806412,15.68108177,13.91817093,19.09158134,9.483652115,15.64464951,11.70345402,11.31049347,11.9398737,8.688727379,0.113271974,0.095767371,1912.217041,749.6708374,1919.411621,1141.097046,13.43273926,11.88687992,12.76478672,15.05126858,17.40667725,16.6099205,19.81092072,4.682699203,5.461304188,5.651143551,4.989714622,4.704880238,3.093107939,3.791098833,3811.741943,2198.244629,0.085722327,0.080611676,2
13a01Lb.wav,32.99611664,-229.8040009,68.62339783,13.58301926,28.99390793,-10.9561491,15.01608562,-12.67957973,-0.046997208,-11.59898281,6.685041904,-6.87779808,-2.405635118,-1.010096312,2.22947526,95.15899658,55.13488388,25.99144745,24.37207794,16.51461792,17.30659485,15.409832,12.50228786,14.39448738,10.21987343,10.46669579,10.78673363,10.53823566,8.536233902,0.146303922,0.103427887,2450.418701,462.554657,2629.196289,1399.787476,11.99018192,14.8420105,15.39448833,16.03204918,15.28071594,17.05951118,21.54230118,3.917935371,7.228713036,6.533401489,4.352903366,3.57194519,2.900394201,3.944000721,5325.878906,2200.751953,0.128456727,0.134180233,2
11b09Ld.wav,28.81864738,-299.3556519,103.5242691,13.45240784,48.73866272,2.707201719,10.88049221,-6.38004303,-1.025821567,-3.603505373,-1.128065467,0.714568317,-5.148327351,-3.483164549,5.91261816,111.50811,55.64065933,29.39039421,32.14279938,19.80635643,17.88627052,17.87116241,15.53309441,10.17020988,13.57057095,7.791209221,8.75237751,9.19098568,7.273556709,0.115664914,0.081548057,1990.296997,599.6835327,1858.343872,1414.815918,17.65745354,12.32209873,14.38959026,16.01239395,16.24436569,16.36855316,19.23998833,6.357681751,5.778210163,5.56144762,5.075030327,3.533665419,2.602146387,3.495714903,3614.531006,2406.077637,0.078429021,0.105973005,2
08b01Lb.wav,38.1836853,-263.5717163,54.17422867,23.5315094,35.16223526,1.239313364,-2.811774969,-5.437438011,2.086661577,-15.46974754,-1.097528696,-8.996387482,0.563792467,5.267857075,2.694960117,113.2716446,73.78604889,26.59270859,30.56910706,18.3880024,17.5782032,16.91311836,13.04063797,16.60234642,12.02526474,12.44043255,10.99409866,10.02193069,8.946899414,0.154211819,0.088607319,2230.40625,506.6983337,2568.209961,1901.948486,13.87381363,16.06279182,18.91501808,18.46947861,17.52515984,18.37738228,20.4218483,5.841616154,6.939246178,7.38726902,7.138254642,4.1646595,3.987946272,2.885641098,4489.969238,2814.641846,0.149593249,0.18009834,2
14a02La.wav,37.92097092,-322.4386902,91.67827606,18.12863159,28.57022095,-6.16369915,12.27939606,-12.54652023,0.455022126,-10.59938049,5.439198017,-10.89100838,3.605668783,1.905170679,5.597289562,119.8471375,49.97189713,31.14406776,30.81586075,26.74939346,16.59028053,19.61533356,11.7997179,18.76711845,14.22081852,11.46938133,9.285041809,10.63870907,9.509284973,0.094535887,0.078054242,2242.5979,661.6744995,2117.804443,1413.394775,13.5787735,14.57514191,14.84573936,17.12155724,17.16361809,16.94376373,21.6118927,5.800475121,7.202680588,7.36738348,6.259897709,4.690523148,2.791710854,5.018996239,4243.100098,2520.910645,0.085345156,0.10451968,2
15a02La.wav,29.93943024,-241.5310364,86.65713501,4.888949871,46.79275894,7.594495773,21.30627823,3.729328871,-3.101335049,-8.706920624,2.940212727,1.361521244,-1.581139207,-0.57073921,10.17949963,96.13285828,48.86963654,22.18965721,34.16332245,23.68766022,13.41958714,12.67861557,15.93390179,13.14758873,13.36814308,9.395021439,9.614720345,8.782549858,6.199307442,0.136810914,0.092189156,2268.268311,453.747345,2159.588135,1280.066895,17.39731979,12.98566532,14.31545162,14.05489349,15.97736835,17.80352211,19.99124908,5.299767494,5.264021397,5.229767323,4.183409214,4.019665718,3.477378607,4.07845211,4510.408691,1898.058228,0.094129771,0.122689463,2
12a05Lb.wav,36.78516769,-308.2981262,88.10512543,-2.540797949,38.39002991,-12.5964489,0.695478201,2.372590065,-19.64052773,-9.0828228,3.255486965,-9.281797409,2.324507952,-1.619383454,6.445811749,123.6365204,59.51667023,33.03988647,30.35972023,22.22378349,15.74451733,18.48432541,20.17461777,11.19584084,12.8319025,15.08307552,9.501600266,10.90796661,8.202687263,0.085050255,0.0657961,2032.209961,523.352478,2171.612549,1338.849243,16.20298004,15.02982044,17.50193214,17.51822472,17.6871376,19.77972603,20.0848732,5.658176899,7.117098808,6.753459454,5.984008789,5.124168873,4.70055294,3.369663,4129.350586,2167.114258,0.103605144,0.110263377,2
13a05Lc.wav,33.45714951,-282.6643677,71.84846497,18.88245964,32.86521912,-7.096212387,15.98565865,-7.894530773,-0.053553808,-8.780774117,-5.095624447,-7.348718643,-3.050556183,4.106570721,2.881810427,94.83512878,52.54672241,21.92510223,26.00325966,18.34845543,14.58905983,15.67002964,13.22696209,12.70870495,11.7874403,8.849727631,13.67206287,9.049880981,8.055841446,0.122061439,0.078604475,2325.64917,496.7332153,2380.833008,1573.506226,13.03230476,17.34688568,17.24243164,15.21636105,16.17146683,17.31412697,21.18185616,4.703204632,7.114548683,6.829531193,5.339025974,4.25251627,3.088482618,3.444167852,4735.664063,2434.130615,0.1078218,0.12445908,2
15b01Lb.wav,25.87965012,-220.483902,70.18673706,11.91925716,67.83860016,8.98662281,17.48799324,1.11938107,-3.601695776,-5.245817184,0.129133984,-4.707698822,-3.175341368,3.509062052,9.859955788,80.60227966,65.29985809,20.63419151,29.34150505,16.0074501,12.00039482,14.65701771,11.75408554,11.11981106,12.52281952,11.59246349,10.53390026,8.083402634,7.556490898,0.171157867,0.088197671,2190.780518,451.042511,2445.579346,1702.017578,16.06062126,11.17627048,14.37535286,13.48301792,15.64471531,18.10186005,20.43374252,4.788210392,5.123853683,4.134807587,3.083648443,3.187926292,3.001295805,3.177408457,4736.419922,2254.044922,0.124933109,0.151003823,2
12a07La.wav,35.58899689,-244.9366302,90.92684937,-8.554738045,34.74591446,-15.41669846,0.223704204,1.48863554,-19.23304176,-9.6978302,5.036360264,-8.972805023,1.524572372,-3.412076712,6.664077282,119.5123291,63.81304169,35.6718483,21.65923119,18.27491379,19.07991982,16.67088699,19.90867615,11.16559601,12.51797581,14.97500134,9.995386124,14.13739395,6.664057255,0.153519303,0.091951683,1995.910889,522.4935303,2227.058594,1489.480225,15.58763695,16.34070969,17.79327774,18.87796402,17.1693058,20.33185387,20.10832405,5.969994068,7.436027527,6.731666088,6.211495876,4.847877026,4.628791809,2.978445292,4159.981934,2158.907959,0.110945418,0.13475059,2
14b03Lb.wav,39.00397873,-329.4744568,96.15014648,16.41946793,17.35589409,-11.58774281,17.56729126,-16.64401627,-9.989822388,-11.56945801,6.500953674,-9.238821983,1.593510389,1.030892134,4.914950848,96.02885437,47.46041107,27.43879318,23.78878975,21.36314011,15.34965515,18.93483925,13.38295174,12.78192139,11.56527615,11.48311901,10.4321022,9.973217964,7.653835297,0.082032599,0.070946403,2174.637451,616.4951172,1969.658325,1240.954956,13.19394016,17.27127647,16.31649208,17.49507904,17.87919426,16.87421036,22.49437904,5.348763943,7.184610367,6.719954967,6.019868851,5.206884861,2.826049805,4.422404766,3759.082031,2444.353516,0.082920618,0.08993493,2
09a04La.wav,40.97831345,-286.6958313,104.3647461,-10.16034317,40.20212173,-11.32906723,25.79040337,-10.75666523,-4.842062473,2.049155235,-4.470847607,-5.58254385,-6.492274761,2.318807364,-6.840388775,111.346817,53.08842468,46.75326157,22.27430344,24.78839684,13.34887505,17.42298698,11.61527157,15.08090973,11.05862522,10.66338253,10.10983372,7.909827709,10.34657669,0.120755769,0.076057211,1924.608521,530.8343506,1922.208984,1288.986572,15.91171551,15.91424942,20.04540825,16.08829498,16.94451332,17.31410789,22.95426369,5.654349327,6.024971962,5.958672523,4.71091795,3.650249243,3.622833252,5.051561356,3672.30835,1972.948364,0.088175453,0.112946808,2
08a04La.wav,34.32666397,-259.6387634,78.92314148,5.927197933,9.906487465,6.573400021,1.858140111,-10.39427948,-3.774878025,-17.46513939,4.49060297,-10.58646774,-4.100150585,2.324703932,-4.234051228,106.9046478,45.88127518,33.73978806,34.14225006,15.51095963,12.3543129,19.51169014,11.55864143,14.70572567,17.85170174,10.16113853,7.615930557,7.832688808,9.167604446,0.163877606,0.105215058,2281.33667,686.8579712,2151.716064,1294.387817,13.72826385,19.46151543,21.04620934,20.20142555,19.20327759,19.30860901,20.31246567,4.342346191,5.517315388,6.616155624,6.309633732,5.405264378,3.863144398,3.297454357,4047.5896,2613.502686,0.084812976,0.071851991,2
10b09Lb.wav,30.62269974,-268.3899536,114.1841202,2.392779589,48.80181122,4.611748219,6.238760471,-12.89070511,-16.59090042,-5.496127605,-3.641381979,4.801742077,7.233036041,-5.805212021,5.529609203,111.5627289,53.17173767,25.98660088,26.8649807,20.39130592,15.91378307,14.92434311,18.01250458,11.75800991,17.14255333,15.02119064,9.184315681,10.71692753,6.779824257,0.146327645,0.103166491,1943.743774,673.1452637,1765.673584,1192.425537,19.02008438,15.29819965,15.8409586,18.7870121,16.96701813,18.95533562,19.11115074,5.753096104,6.261760712,5.197248459,5.752916813,3.731069326,3.641896009,3.138441324,3585.162598,2249.843018,0.073389195,0.097292453,2
10b10Lc.wav,23.99612236,-268.178833,122.9455872,9.40768528,47.52082443,5.960508347,10.47650719,-6.943881035,-19.82887268,-10.59807396,3.039074183,-1.160662413,10.29511261,0.749984622,4.24868536,111.451355,54.13609695,29.33476448,31.15266609,15.97528934,12.50044155,16.35035896,18.48302078,14.74608135,15.53184128,18.24095535,8.304940224,10.30538654,7.161619663,0.138057992,0.086427636,1896.462891,663.7199097,1688.555298,1313.450439,16.87187004,12.45012379,13.36510754,17.54104042,16.84140778,18.74876976,19.28589439,5.720062256,4.910924435,4.205197334,4.899666786,3.23276782,3.43282342,3.557332277,3364.638916,2326.056885,0.064989544,0.096744724,2
13a07Lb.wav,37.98943329,-267.6237488,57.40019608,29.94321442,38.40428925,1.4116292,9.151350021,-9.554459572,-3.379320145,-16.92517471,2.061034918,-8.005279541,-5.901463032,0.86899662,6.666684151,91.74520111,56.10884476,24.42804337,25.37245369,14.50041771,19.39746284,17.20831299,13.7857914,15.48009109,13.85822296,10.07040024,12.78704453,8.293082237,7.352362156,0.186734661,0.136032134,2368.716064,570.1582642,2580.819092,1900.085449,14.52388477,18.25379753,18.46679115,17.76052666,16.13369179,18.06382942,21.19240761,5.484302044,7.470135689,6.737681866,5.753518105,4.124319553,2.344300747,3.957817793,4890.463379,2670.847412,0.124408558,0.174332172,2
03a04Lc.wav,21.7548275,-305.3877563,108.5912704,4.461414337,29.52169418,-7.558504581,7.453126907,-14.01950932,-9.742881775,-1.121578097,3.751568317,-4.249189377,1.87881732,-6.771389961,2.256468296,115.7329636,60.75886536,38.51977921,29.05625534,21.24058914,17.50419617,17.17015076,12.14225674,13.2305851,13.08855343,11.598773,12.41530037,12.72676373,10.00086021,0.087177679,0.08314725,1968.290161,626.9282837,2037.383789,1320.986206,16.48049164,13.18317413,14.72957039,16.95252991,18.27333832,19.30072784,21.19947243,4.745890141,6.553276062,5.769505024,4.36699152,3.887580156,4.062754631,3.502254486,3744.306396,2262.870361,0.104668289,0.10256239,2
15b03Lc.wav,27.96772003,-266.9067688,99.16316986,9.330883026,33.13084412,-4.519939423,23.98835182,7.047733784,-0.837356448,-8.29383564,3.324558496,3.308943987,-0.16152516,-0.249125913,8.757145882,121.1379395,56.64532471,31.76990891,27.60385895,23.84536171,15.83787632,12.66635609,14.57833958,14.5392971,14.37936878,9.206058502,9.322244644,10.74926853,8.570432663,0.115466185,0.08279179,2164.251221,508.7436523,2004.640625,1305.438354,15.90904522,12.65110588,13.30797386,13.99589539,16.64641762,17.63807869,20.4832859,5.63005352,5.502580643,4.927446365,4.596371651,3.675365448,2.906086922,3.862345695,3988.885498,2033.962524,0.09192425,0.106817216,2
15a05Lb.wav,31.22720337,-328.6950073,85.46899414,7.611147881,44.06727982,5.018307209,15.03136826,4.491241932,-3.457188845,-6.664790154,-1.562575817,2.635051489,1.140273333,2.580971241,10.97509193,115.4410095,75.7510376,34.31838226,29.14120293,24.47545433,14.66584206,14.05897236,13.42099667,13.5088644,12.96339321,9.054199219,9.480894089,9.891340256,6.732270718,0.069394939,0.059005797,2031.533691,583.7595215,2295.88916,1798.167114,16.37896919,11.48186111,12.74015427,14.0896349,15.23435211,17.56777382,18.86665344,5.355134487,5.247697353,5.425743103,4.599912643,3.952292919,3.524574995,3.228820324,4127.128418,2632.712402,0.114708535,0.149429157,2
14a05Lb.wav,38.13204956,-349.3719788,94.93801117,17.48439026,27.41776085,-9.491724968,14.11002636,-16.15445328,-2.752945423,-8.323048592,1.960074663,-4.507174015,-0.021317087,7.943459988,6.552663326,106.1215973,67.1367569,37.40011978,27.23191452,28.1436367,13.04431438,18.7901783,11.34426689,12.28568459,12.24729729,10.10273647,12.06957531,9.048849106,9.517033577,0.068867311,0.058018807,2003.117554,667.6188965,2095.210938,1674.642212,14.02237034,14.47519302,15.25911713,17.75822258,17.15608025,17.18781281,21.6167717,5.54602766,7.59117651,7.323796272,6.931941032,5.242283821,3.190888405,4.622198105,3797.869873,2674.735352,0.101686791,0.131398425,2
12b03La.wav,28.26527023,-250.4343414,96.05537415,-10.43099308,23.92418098,-25.53333855,3.732512474,0.794567525,-23.98821449,-7.572000504,4.860634804,-5.009157181,1.391878963,-7.710695744,1.589870453,100.5879669,49.71718597,35.47109604,28.56537437,24.68604851,23.4113884,17.69188118,17.79121208,14.12569237,12.69781494,12.82945728,11.50934315,12.65680027,7.699332237,0.11848291,0.077950053,2056.677002,517.4828491,2161.552979,1085.876953,15.54637718,16.93601799,17.66362381,18.16042519,19.75833893,19.4190464,19.96266365,4.98714304,7.128489017,6.594796658,5.739292622,4.522627831,3.79488349,2.484602213,4230.57959,1816.180054,0.102468185,0.088124581,2
08a01Lc.wav,39.16598892,-340.9692383,74.50756836,1.362208605,12.2243042,0.755355358,8.373851776,-14.63663578,-3.178861618,-8.839354515,2.675805807,-5.008627892,-4.610357285,-0.720082998,1.926631808,125.1031036,57.73357773,27.78282928,28.05929375,21.4076519,19.9798336,22.2391243,12.23730564,17.07866096,13.2498951,11.51462746,10.37423515,11.32353115,8.821737289,0.091482326,0.091952197,2131.257568,523.8276978,2039.726318,1262.291626,13.32406998,16.76177979,18.90769577,18.04807854,19.54957962,18.1348381,21.04549789,4.542456627,8.326633453,7.497686863,5.566823959,5.158824921,3.589605331,3.848521471,3862.518311,2158.285645,0.094100952,0.116159558,2
08b02La.wav,32.91902161,-343.9725037,100.0613556,15.17043972,12.01748085,2.955678701,1.897198796,-3.109118223,-4.939953327,-9.411317825,0.019076811,-8.665483475,-4.346709728,0.796268523,3.988116741,102.2699356,55.74545288,34.73238754,34.94496536,19.21250153,20.43603134,17.02256584,14.06223202,13.10579014,15.07125664,12.6856842,10.10632229,11.81642914,7.47246933,0.080016837,0.063679159,2011.088257,609.8959961,1885.974121,1408.566162,13.64941692,17.79088974,19.03372383,18.60044479,19.06811523,18.94221497,19.79984665,4.940422058,6.801567554,7.199762821,5.824888706,5.121827126,4.072137833,2.72060132,3323.027588,2533.802734,0.089548096,0.104687683,2
